wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,defects
2.0,3.0,0.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,13.0,0.0,0.0,0.976190476,0.75,1.0,1.0,5.5,1.0,0.5,0
120.0,1.0,0.0,10.0,148.0,5942.0,5.0,5.0,118.0,0.798319328,1019.0,0.0,1.0,0.0,0.185807656,0.0,0.0,7.466666667,4.0,1.1833,0
54.0,2.0,0.0,70.0,185.0,1235.0,27.0,55.0,43.0,0.948113208,1914.0,0.916666667,6.0,0.504672897,0.10130719,2.0,7.0,34.0,9.0,2.1296,1
3.0,3.0,0.0,7.0,7.0,3.0,2.0,5.0,3.0,2.0,25.0,0.0,0.0,0.953488372,0.555555556,1.0,1.0,7.333333333,1.0,0.6667,0
4.0,3.0,0.0,22.0,23.0,0.0,0.0,22.0,3.0,0.333333333,115.0,1.0,0.0,0.949152542,0.4,2.0,5.0,27.5,2.0,1.25,0
15.0,5.0,0.0,8.0,43.0,83.0,0.0,8.0,13.0,0.821428571,210.0,1.0,0.0,0.729166667,0.16,2.0,6.0,12.86666667,3.0,1.1333,0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0
36.0,1.0,0.0,9.0,100.0,0.0,2.0,8.0,33.0,0.817582418,914.0,0.923076923,2.0,0.0,0.176623377,0.0,0.0,24.02777778,7.0,1.1944,0
7.0,1.0,1.0,25.0,49.0,5.0,6.0,19.0,7.0,0.733333333,321.0,1.0,4.0,0.0,0.392857143,0.0,0.0,44.14285714,1.0,0.8571,0
13.0,1.0,5.0,42.0,14.0,78.0,40.0,13.0,13.0,2.0,40.0,0.0,0.0,0.0,0.203296703,0.0,0.0,2.076923077,1.0,0.9231,0
15.0,1.0,0.0,7.0,34.0,15.0,4.0,6.0,8.0,0.619047619,331.0,1.0,1.0,0.0,0.19047619,0.0,0.0,20.46666667,1.0,0.8667,1
6.0,3.0,0.0,42.0,56.0,0.0,1.0,41.0,5.0,0.55,531.0,1.0,4.0,0.923076923,0.361111111,2.0,4.0,86.83333333,4.0,1.6667,1
36.0,1.0,0.0,25.0,96.0,516.0,10.0,16.0,35.0,0.929142857,831.0,0.52,9.0,0.0,0.142592593,0.0,0.0,21.38888889,12.0,2.0556,0
2.0,5.0,0.0,4.0,10.0,1.0,0.0,4.0,2.0,2.0,28.0,0.0,0.0,0.982142857,0.75,2.0,7.0,13.0,1.0,0.5,0
5.0,1.0,12.0,28.0,6.0,10.0,28.0,0.0,5.0,2.0,19.0,0.0,0.0,0.0,0.9,0.0,0.0,2.8,1.0,0.8,0
3.0,7.0,0.0,5.0,6.0,3.0,1.0,4.0,1.0,2.0,31.0,0.0,0.0,0.985185185,0.555555556,3.0,5.0,9.333333333,2.0,1.0,0
5.0,3.0,0.0,26.0,32.0,0.0,1.0,25.0,4.0,0.25,253.0,1.0,1.0,0.933333333,0.333333333,1.0,3.0,49.4,5.0,1.8,0
6.0,3.0,0.0,21.0,40.0,0.0,2.0,21.0,5.0,0.8,706.0,1.0,0.0,0.923076923,0.333333333,3.0,7.0,114.3333333,28.0,7.3333,1
1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0
11.0,5.0,0.0,16.0,23.0,37.0,3.0,13.0,10.0,0.916666667,141.0,1.0,0.0,0.93877551,0.225,2.0,5.0,10.72727273,2.0,0.9091,0
4.0,5.0,0.0,6.0,9.0,6.0,1.0,5.0,3.0,2.0,64.0,0.0,0.0,0.9765625,0.4375,1.0,6.0,15.0,4.0,1.5,0
25.0,1.0,0.0,53.0,25.0,300.0,52.0,2.0,25.0,1.041666667,28.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,1.0,1.0,0
1.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0
15.0,1.0,0.0,3.0,21.0,0.0,1.0,2.0,15.0,0.628571429,158.0,1.0,2.0,0.0,0.311111111,0.0,0.0,9.2,2.0,0.8667,0
4.0,3.0,0.0,13.0,14.0,0.0,0.0,13.0,4.0,0.333333333,44.0,1.0,0.0,0.959459459,0.4,2.0,7.0,9.75,1.0,0.75,0
5.0,1.0,0.0,5.0,6.0,0.0,4.0,1.0,5.0,1.0,92.0,0.0,1.0,0.0,0.666666667,0.0,0.0,13.8,0.0,0.0,0
9.0,1.0,0.0,3.0,16.0,24.0,2.0,2.0,8.0,0.708333333,143.0,0.0,1.0,0.0,0.4,0.0,0.0,14.55555556,3.0,1.5556,0
3.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,3.0,0.642857143,55.0,0.0,0.0,0.0,0.666666667,0.0,0.0,15.0,0.0,0.0,0
25.0,3.0,23.0,62.0,126.0,68.0,25.0,37.0,15.0,0.848958333,1894.0,0.9375,4.0,0.76344086,0.131410256,3.0,10.0,74.12,15.0,2.92,1
10.0,2.0,0.0,7.0,22.0,0.0,2.0,5.0,10.0,0.111111111,78.0,0.0,1.0,0.689655172,0.28,1.0,1.0,6.7,2.0,1.0,0
5.0,5.0,0.0,9.0,8.0,10.0,3.0,6.0,4.0,2.0,52.0,0.0,0.0,0.9765625,0.45,1.0,4.0,9.4,3.0,1.0,1
10.0,1.0,0.0,0.0,15.0,37.0,0.0,0.0,10.0,0.777777778,64.0,1.0,0.0,0.0,0.375,0.0,0.0,5.0,1.0,0.8,0
3.0,5.0,0.0,2.0,4.0,3.0,1.0,1.0,0.0,2.0,10.0,0.0,0.0,0.990950226,1.0,1.0,1.0,2.333333333,1.0,0.6667,0
17.0,1.0,0.0,4.0,24.0,0.0,4.0,0.0,16.0,0.653409091,621.0,0.818181818,0.0,0.0,0.291666667,0.0,0.0,34.88235294,10.0,2.2353,0
6.0,3.0,0.0,5.0,17.0,3.0,0.0,5.0,6.0,0.4,60.0,1.0,0.0,0.975124378,0.444444444,2.0,4.0,8.833333333,1.0,0.8333,0
3.0,2.0,0.0,3.0,5.0,3.0,1.0,2.0,0.0,2.0,18.0,0.0,0.0,0.5,0.555555556,0.0,0.0,5.0,2.0,1.0,0
2.0,4.0,0.0,5.0,5.0,1.0,0.0,5.0,2.0,2.0,15.0,0.0,0.0,0.979591837,0.75,1.0,6.0,6.5,1.0,0.5,0
16.0,1.0,1.0,24.0,23.0,92.0,22.0,2.0,14.0,0.888888889,133.0,1.0,0.0,0.0,0.5625,0.0,0.0,6.9375,3.0,1.125,0
4.0,2.0,0.0,1.0,15.0,0.0,0.0,1.0,4.0,0.833333333,62.0,0.0,0.0,0.571428571,0.5,1.0,4.0,14.0,3.0,1.5,0
13.0,1.0,0.0,8.0,45.0,42.0,4.0,5.0,13.0,0.625,345.0,0.5,0.0,0.0,0.340659341,0.0,0.0,25.38461538,5.0,1.8462,0
1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0
7.0,3.0,0.0,25.0,38.0,0.0,2.0,24.0,6.0,0.083333333,282.0,1.0,1.0,0.922077922,0.306122449,2.0,9.0,39.0,3.0,1.7143,0
14.0,1.0,0.0,23.0,44.0,29.0,11.0,13.0,14.0,0.769230769,546.0,1.0,0.0,0.0,0.206349206,0.0,0.0,37.64285714,4.0,1.8571,0
3.0,3.0,0.0,4.0,4.0,3.0,0.0,4.0,3.0,2.0,9.0,0.0,0.0,0.95,0.5,1.0,6.0,2.0,1.0,0.6667,0
13.0,3.0,0.0,28.0,76.0,42.0,5.0,24.0,9.0,0.783333333,663.0,1.0,1.0,0.823529412,0.207692308,2.0,11.0,49.61538462,18.0,4.5385,0
56.0,2.0,1.0,21.0,84.0,714.0,14.0,7.0,56.0,0.739393939,839.0,0.833333333,1.0,0.363636364,0.160714286,1.0,4.0,13.875,9.0,1.5714,0
10.0,1.0,0.0,5.0,25.0,3.0,1.0,5.0,0.0,0.611111111,815.0,0.5,3.0,0.0,0.3125,0.0,0.0,79.9,11.0,2.8,1
8.0,2.0,3.0,7.0,16.0,18.0,3.0,4.0,6.0,0.8,114.0,1.0,0.0,0.837837838,0.5,1.0,1.0,12.625,1.0,0.75,0
6.0,2.0,0.0,4.0,25.0,13.0,2.0,2.0,5.0,0.9,104.0,1.0,1.0,0.871794872,0.305555556,1.0,1.0,16.0,2.0,1.0,0
28.0,1.0,0.0,54.0,49.0,268.0,50.0,4.0,28.0,0.562962963,732.0,0.8,0.0,0.0,0.285714286,1.0,1.0,24.96428571,9.0,1.4286,0
16.0,2.0,1.0,25.0,51.0,50.0,7.0,19.0,16.0,0.746666667,356.0,0.8,1.0,0.666666667,0.1875,2.0,9.0,20.9375,9.0,2.25,0
12.0,1.0,0.0,1.0,26.0,0.0,1.0,0.0,0.0,0.681818182,365.0,0.5,2.0,0.0,0.409090909,0.0,0.0,28.58333333,10.0,2.5,0
7.0,3.0,0.0,22.0,28.0,0.0,1.0,21.0,7.0,0.0,143.0,1.0,1.0,0.934210526,0.285714286,2.0,7.0,19.28571429,2.0,1.1429,0
30.0,1.0,0.0,4.0,62.0,223.0,2.0,2.0,28.0,0.634482759,460.0,0.6,0.0,0.0,0.2,0.0,0.0,14.16666667,5.0,1.0667,0
13.0,5.0,0.0,11.0,20.0,54.0,2.0,9.0,12.0,0.9,119.0,1.0,0.0,0.926174497,0.21875,2.0,5.0,7.384615385,2.0,0.9231,0
1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0
8.0,5.0,0.0,33.0,44.0,0.0,1.0,33.0,8.0,0.142857143,241.0,1.0,1.0,0.933962264,0.270833333,3.0,4.0,29.0,6.0,1.875,0
7.0,1.0,2.0,8.0,8.0,21.0,3.0,5.0,7.0,2.0,13.0,0.0,0.0,0.0,0.306122449,0.0,0.0,0.857142857,1.0,0.8571,0
7.0,1.0,0.0,1.0,8.0,21.0,0.0,1.0,7.0,1.0,30.0,1.0,1.0,0.0,0.5,0.0,0.0,3.0,1.0,0.8571,0
16.0,5.0,0.0,19.0,44.0,8.0,4.0,16.0,14.0,0.75,261.0,1.0,2.0,0.899280576,0.18125,3.0,10.0,15.0625,4.0,1.4375,0
16.0,2.0,0.0,25.0,85.0,76.0,6.0,22.0,16.0,0.8,736.0,0.8,2.0,0.558823529,0.215909091,1.0,1.0,44.6875,25.0,4.125,0
31.0,4.0,0.0,10.0,57.0,117.0,1.0,10.0,29.0,0.5,904.0,0.5,0.0,0.802721088,0.150537634,4.0,20.0,28.03225806,15.0,3.0,1
3.0,2.0,0.0,3.0,5.0,3.0,1.0,2.0,0.0,2.0,24.0,0.0,0.0,0.5,0.555555556,0.0,0.0,7.0,2.0,1.3333,0
9.0,2.0,7.0,21.0,15.0,36.0,15.0,8.0,8.0,2.0,51.0,0.0,0.0,0.789473684,0.285714286,1.0,7.0,4.666666667,2.0,1.1111,0
22.0,1.0,0.0,22.0,22.0,231.0,20.0,2.0,22.0,2.0,22.0,0.0,0.0,0.0,0.303030303,0.0,0.0,0.0,1.0,1.0,0
5.0,3.0,0.0,7.0,23.0,8.0,3.0,5.0,2.0,0.875,198.0,0.5,1.0,0.904761905,0.44,0.0,0.0,38.2,2.0,1.2,0
6.0,3.0,0.0,20.0,40.0,3.0,0.0,20.0,5.0,0.4,183.0,1.0,1.0,0.918032787,0.305555556,1.0,6.0,29.33333333,5.0,1.6667,0
10.0,1.0,0.0,53.0,10.0,45.0,53.0,0.0,10.0,1.111111111,11.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,1.0,0
5.0,4.0,3.0,19.0,21.0,0.0,3.0,16.0,5.0,0.25,149.0,1.0,2.0,0.96969697,0.366666667,3.0,14.0,28.4,4.0,1.2,0
20.0,2.0,0.0,52.0,51.0,190.0,17.0,39.0,19.0,2.0,288.0,0.0,0.0,0.634615385,0.245,1.0,2.0,13.4,4.0,1.4,0
6.0,2.0,0.0,5.0,16.0,15.0,3.0,4.0,6.0,2.0,58.0,0.0,0.0,0.863636364,0.388888889,2.0,3.0,8.666666667,1.0,0.5,0
38.0,3.0,0.0,29.0,122.0,607.0,1.0,29.0,6.0,0.9,1852.0,0.0,2.0,0.357142857,0.194594595,0.0,0.0,47.47368421,15.0,3.7632,0
7.0,1.0,0.0,6.0,31.0,15.0,1.0,6.0,4.0,0.833333333,189.0,0.5,0.0,0.0,0.233333333,0.0,0.0,25.71428571,2.0,0.8571,0
9.0,5.0,0.0,20.0,50.0,32.0,4.0,17.0,7.0,1.025,272.0,0.0,1.0,0.967611336,0.351851852,3.0,7.0,28.66666667,5.0,1.5556,1
3.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,0.5,499.0,0.0,0.0,0.976190476,1.0,0.0,0.0,165.0,1.0,0.3333,0
1.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0
84.0,2.0,29.0,101.0,125.0,3056.0,91.0,17.0,75.0,0.913654618,1279.0,0.75,3.0,0.567708333,0.090336134,1.0,12.0,14.08333333,9.0,1.5595,1
10.0,2.0,0.0,6.0,16.0,45.0,5.0,1.0,10.0,2.0,143.0,0.0,0.0,0.666666667,0.8,1.0,14.0,13.3,2.0,1.1,1
14.0,1.0,0.0,4.0,14.0,91.0,4.0,0.0,14.0,2.0,14.0,0.0,0.0,0.0,0.273809524,0.0,0.0,0.0,1.0,1.0,0
61.0,1.0,0.0,8.0,71.0,714.0,4.0,4.0,60.0,0.629166667,1450.0,0.875,0.0,0.0,0.219262295,0.0,0.0,22.63934426,9.0,2.2131,0
75.0,1.0,1.0,96.0,196.0,2497.0,86.0,23.0,59.0,0.933783784,3247.0,1.0,9.0,0.0,0.093333333,0.0,0.0,41.89333333,13.0,2.2667,1
30.0,1.0,0.0,46.0,138.0,309.0,4.0,44.0,12.0,0.847549909,2953.0,1.0,6.0,0.0,0.1625,0.0,0.0,96.8,40.0,5.6667,0
18.0,1.0,1.0,4.0,20.0,0.0,4.0,0.0,18.0,0.382352941,458.0,1.0,0.0,0.0,0.916666667,0.0,0.0,24.22222222,4.0,1.8889,1
5.0,1.0,0.0,2.0,18.0,10.0,0.0,2.0,5.0,2.0,198.0,0.0,0.0,0.0,0.6,0.0,0.0,38.6,4.0,2.0,1
4.0,2.0,1.0,1.0,9.0,2.0,1.0,0.0,3.0,0.666666667,378.0,1.0,0.0,0.942857143,0.666666667,2.0,3.0,93.0,6.0,1.75,1
4.0,4.0,0.0,38.0,46.0,0.0,1.0,37.0,3.0,0.083333333,562.0,1.0,4.0,0.96969697,0.458333333,3.0,7.0,138.5,12.0,3.5,1
42.0,2.0,7.0,146.0,68.0,819.0,133.0,15.0,40.0,0.953929539,465.0,0.111111111,0.0,0.428571429,0.120879121,2.0,8.0,9.857142857,4.0,1.1667,0
4.0,1.0,0.0,14.0,23.0,6.0,12.0,2.0,4.0,2.0,295.0,0.0,0.0,0.0,0.5,0.0,0.0,72.75,6.0,2.0,1
5.0,1.0,2.0,6.0,24.0,0.0,5.0,1.0,5.0,0.6,419.0,0.0,1.0,0.0,0.35,0.0,0.0,81.8,8.0,3.4,0
2.0,4.0,0.0,5.0,5.0,1.0,0.0,5.0,2.0,2.0,15.0,0.0,0.0,0.979591837,0.75,1.0,6.0,6.5,1.0,0.5,0
4.0,1.0,0.0,2.0,5.0,0.0,2.0,0.0,4.0,0.666666667,28.0,1.0,0.0,0.0,0.5,0.0,0.0,5.25,1.0,0.75,0
5.0,4.0,0.0,8.0,37.0,6.0,0.0,8.0,3.0,0.65,253.0,0.4,0.0,0.941176471,0.4375,2.0,7.0,48.6,4.0,1.2,0
4.0,1.0,0.0,4.0,40.0,0.0,0.0,4.0,3.0,0.333333333,240.0,1.0,0.0,0.0,0.333333333,0.0,0.0,58.0,12.0,3.75,0
2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,1.0,0.5,0
5.0,4.0,0.0,20.0,22.0,4.0,0.0,20.0,5.0,0.25,126.0,1.0,2.0,0.96,0.4,3.0,14.0,23.8,1.0,0.8,0
14.0,1.0,28.0,40.0,22.0,55.0,38.0,2.0,12.0,0.807692308,140.0,1.0,0.0,0.0,0.404761905,0.0,0.0,8.571428571,3.0,1.2143,0
37.0,1.0,1.0,8.0,57.0,440.0,6.0,4.0,0.0,0.793209877,804.0,0.722222222,3.0,0.0,0.289189189,0.0,0.0,20.24324324,15.0,2.2162,1
4.0,3.0,2.0,17.0,5.0,6.0,11.0,6.0,4.0,2.0,7.0,0.0,0.0,0.959459459,0.4375,2.0,4.0,0.75,1.0,0.75,0
4.0,1.0,0.0,3.0,11.0,4.0,1.0,3.0,0.0,1.095238095,360.0,0.428571429,3.0,0.0,0.428571429,0.0,0.0,87.25,7.0,3.5,0
8.0,2.0,0.0,4.0,17.0,0.0,2.0,2.0,8.0,0.0,47.0,0.0,1.0,0.740740741,0.416666667,1.0,1.0,4.75,1.0,0.875,0
3.0,4.0,0.0,14.0,17.0,3.0,0.0,14.0,3.0,2.0,75.0,0.0,0.0,0.979591837,0.444444444,3.0,13.0,24.0,3.0,1.3333,0
13.0,1.0,0.0,11.0,70.0,66.0,2.0,9.0,6.0,0.952898551,1997.0,0.043478261,7.0,0.0,0.266666667,0.0,0.0,150.8461538,14.0,3.2308,1
6.0,1.0,0.0,5.0,39.0,3.0,3.0,2.0,3.0,0.86,292.0,0.4,1.0,0.0,0.666666667,0.0,0.0,46.0,1.0,0.6667,0
1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0
50.0,5.0,0.0,59.0,120.0,1069.0,51.0,25.0,34.0,0.939909297,990.0,0.944444444,11.0,0.853658537,0.079130435,3.0,6.0,18.44,10.0,1.6,0
4.0,3.0,0.0,6.0,15.0,6.0,1.0,5.0,4.0,2.0,39.0,0.0,0.0,0.959459459,0.5,2.0,12.0,8.75,1.0,0.75,0
4.0,2.0,0.0,8.0,6.0,0.0,1.0,7.0,4.0,0.0,37.0,1.0,0.0,0.8,0.45,0.0,0.0,8.0,3.0,1.25,0
5.0,1.0,0.0,0.0,18.0,4.0,0.0,0.0,3.0,0.625,157.0,1.0,0.0,0.0,0.25,0.0,0.0,30.0,6.0,1.8,0
9.0,1.0,0.0,1.0,15.0,36.0,0.0,1.0,9.0,2.0,69.0,0.0,0.0,0.0,0.111111111,0.0,0.0,6.666666667,2.0,1.0,0
7.0,2.0,0.0,8.0,11.0,19.0,4.0,6.0,6.0,0.833333333,39.0,1.0,1.0,0.444444444,0.333333333,0.0,0.0,4.428571429,1.0,0.7143,0
2.0,3.0,0.0,10.0,11.0,1.0,1.0,9.0,2.0,2.0,39.0,0.0,0.0,0.97826087,0.666666667,1.0,1.0,18.5,1.0,0.5,0
8.0,4.0,0.0,10.0,24.0,16.0,6.0,7.0,8.0,0.571428571,97.0,0.0,1.0,0.966507177,0.3,2.0,4.0,11.0,3.0,1.125,0
18.0,3.0,1.0,25.0,83.0,79.0,6.0,21.0,17.0,0.735294118,492.0,0.5,1.0,0.920187793,0.136752137,2.0,6.0,26.11111111,4.0,1.2778,1
6.0,3.0,0.0,9.0,37.0,0.0,0.0,9.0,5.0,0.76,505.0,0.4,0.0,0.615384615,0.375,2.0,6.0,82.33333333,8.0,2.3333,1
66.0,1.0,0.0,77.0,66.0,2145.0,74.0,3.0,66.0,1.015384615,81.0,0.0,0.0,0.0,0.277056277,0.0,0.0,0.0,1.0,1.0,0
17.0,1.0,0.0,5.0,35.0,0.0,2.0,3.0,17.0,0.7109375,375.0,1.0,2.0,0.0,0.341176471,0.0,0.0,20.58823529,6.0,2.1176,1
8.0,1.0,3.0,13.0,17.0,26.0,9.0,4.0,5.0,0.942857143,91.0,0.8,0.0,0.0,0.339285714,0.0,0.0,9.75,1.0,0.75,1
6.0,1.0,0.0,1.0,11.0,0.0,1.0,0.0,6.0,0.65,57.0,1.0,0.0,0.0,0.444444444,0.0,0.0,7.833333333,1.0,0.8333,0
2.0,1.0,0.0,5.0,2.0,1.0,5.0,0.0,2.0,2.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
2.0,4.0,1.0,5.0,4.0,1.0,1.0,5.0,2.0,2.0,11.0,0.0,0.0,1.0,0.6,0.0,0.0,4.5,0.0,0.0,0
1.0,1.0,0.0,6.0,10.0,0.0,3.0,4.0,0.0,2.0,80.0,0.0,3.0,0.0,1.0,0.0,0.0,71.0,0.0,0.0,0
1.0,1.0,0.0,8.0,1.0,0.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
7.0,1.0,0.0,4.0,19.0,21.0,0.0,4.0,7.0,2.0,158.0,0.0,0.0,0.0,0.380952381,0.0,0.0,21.57142857,6.0,2.5714,0
2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,47.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,1.0,0.5,0
8.0,5.0,0.0,17.0,66.0,28.0,1.0,16.0,6.0,2.0,543.0,0.0,0.0,0.888888889,0.475,3.0,8.0,66.875,1.0,0.875,1
15.0,4.0,1.0,9.0,35.0,0.0,8.0,1.0,15.0,0.392857143,357.0,0.0,0.0,0.62962963,0.311111111,1.0,2.0,22.66666667,8.0,2.0,0
6.0,1.0,0.0,8.0,21.0,0.0,2.0,6.0,6.0,0.5,146.0,0.5,1.0,0.0,0.380952381,0.0,0.0,23.0,1.0,0.8333,1
11.0,1.0,0.0,1.0,15.0,0.0,1.0,0.0,11.0,0.45,286.0,1.0,0.0,0.0,0.606060606,0.0,0.0,24.63636364,4.0,2.1818,0
3.0,4.0,0.0,17.0,14.0,0.0,0.0,17.0,3.0,0.0,62.0,1.0,1.0,0.979591837,0.444444444,3.0,13.0,19.33333333,1.0,0.6667,0
11.0,3.0,0.0,3.0,19.0,55.0,1.0,2.0,11.0,2.0,79.0,0.0,0.0,0.804347826,0.363636364,0.0,0.0,6.181818182,1.0,0.8182,0
5.0,3.0,0.0,31.0,42.0,4.0,0.0,31.0,4.0,0.5,253.0,1.0,1.0,0.933333333,0.333333333,1.0,6.0,49.4,4.0,1.6,0
5.0,5.0,0.0,7.0,8.0,6.0,0.0,7.0,5.0,0.916666667,41.0,1.0,0.0,0.971830986,0.325,1.0,2.0,6.6,1.0,0.8,0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
6.0,3.0,0.0,14.0,28.0,0.0,0.0,14.0,6.0,0.0,101.0,1.0,1.0,0.934210526,0.305555556,2.0,8.0,15.66666667,1.0,0.8333,0
17.0,1.0,0.0,3.0,33.0,0.0,3.0,0.0,17.0,0.4875,305.0,1.0,0.0,0.0,0.264705882,0.0,0.0,16.64705882,4.0,1.2941,0
5.0,3.0,0.0,23.0,30.0,4.0,2.0,22.0,4.0,1.0,496.0,1.0,1.0,0.9375,0.4,3.0,6.0,97.6,17.0,4.4,0
8.0,2.0,0.0,3.0,21.0,0.0,1.0,3.0,8.0,0.428571429,105.0,0.5,1.0,0.588235294,0.34375,1.0,5.0,11.875,3.0,1.125,0
3.0,5.0,0.0,11.0,11.0,3.0,0.0,11.0,3.0,2.0,37.0,0.0,0.0,0.99,0.533333333,3.0,5.0,11.33333333,1.0,0.3333,0
6.0,2.0,0.0,2.0,8.0,5.0,2.0,0.0,6.0,0.8,47.0,0.0,0.0,0.642857143,0.444444444,0.0,0.0,6.0,1.0,0.8333,0
13.0,4.0,1.0,15.0,50.0,30.0,2.0,13.0,9.0,0.583333333,388.0,1.0,2.0,0.943925234,0.230769231,2.0,6.0,28.69230769,8.0,1.6923,0
2.0,5.0,0.0,5.0,4.0,1.0,0.0,5.0,2.0,2.0,10.0,0.0,0.0,0.982142857,0.75,2.0,7.0,4.0,1.0,0.5,0
4.0,1.0,0.0,6.0,23.0,6.0,2.0,4.0,3.0,2.0,157.0,0.0,0.0,0.0,0.4,0.0,0.0,38.25,1.0,0.75,0
7.0,1.0,0.0,3.0,19.0,0.0,3.0,1.0,6.0,0.25,432.0,1.0,1.0,0.0,0.464285714,0.0,0.0,60.14285714,3.0,1.4286,0
22.0,2.0,0.0,10.0,80.0,173.0,2.0,8.0,15.0,0.857142857,2190.0,0.875,4.0,0.775280899,0.232804233,2.0,30.0,98.18181818,3.0,1.1364,0
22.0,1.0,0.0,1.0,77.0,219.0,1.0,0.0,5.0,0.972789116,2261.0,0.142857143,0.0,0.0,0.227513228,0.0,0.0,101.1363636,8.0,3.4091,0
0.0,1.0,0.0,11.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97.0,1.0,1.0,64.0,139.0,4474.0,51.0,14.0,72.0,0.941666667,2010.0,0.96,14.0,0.0,0.151442308,0.0,0.0,19.46391753,12.0,2.1031,0
14.0,6.0,0.0,15.0,32.0,0.0,1.0,15.0,11.0,0.730769231,163.0,1.0,2.0,0.914285714,0.234693878,4.0,8.0,10.35714286,3.0,1.2143,0
5.0,6.0,0.0,16.0,36.0,10.0,1.0,15.0,4.0,2.0,186.0,0.0,0.0,0.941176471,0.5,2.0,8.0,36.2,1.0,0.8,0
10.0,5.0,0.0,8.0,53.0,0.0,1.0,7.0,5.0,0.883141762,1073.0,1.0,1.0,0.954545455,0.211111111,2.0,8.0,100.5,11.0,3.4,1
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
29.0,5.0,0.0,2.0,73.0,300.0,1.0,2.0,21.0,0.879251701,782.0,0.857142857,1.0,0.94214876,0.344827586,3.0,5.0,25.24137931,10.0,1.5172,0
4.0,1.0,0.0,8.0,96.0,6.0,0.0,8.0,2.0,2.0,1490.0,0.0,0.0,0.0,0.25,0.0,0.0,371.5,86.0,22.0,1
2.0,2.0,0.0,7.0,9.0,1.0,0.0,7.0,2.0,2.0,39.0,0.0,0.0,1.0,0.75,0.0,0.0,18.5,0.0,0.0,0
26.0,1.0,1.0,17.0,84.0,315.0,12.0,5.0,23.0,0.884444444,1119.0,0.888888889,6.0,0.0,0.22,0.0,0.0,41.69230769,40.0,4.9615,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
3.0,4.0,0.0,2.0,6.0,0.0,1.0,1.0,3.0,0.0,48.0,1.0,0.0,1.0,0.777777778,0.0,0.0,14.66666667,0.0,0.0,0
3.0,4.0,0.0,5.0,5.0,1.0,1.0,4.0,3.0,1.0,25.0,1.0,0.0,0.975903614,0.466666667,0.0,0.0,6.666666667,1.0,0.6667,0
2.0,4.0,0.0,8.0,6.0,1.0,0.0,8.0,2.0,2.0,13.0,0.0,0.0,0.989690722,0.625,2.0,4.0,5.5,1.0,0.5,0
2.0,4.0,0.0,12.0,10.0,1.0,0.0,12.0,2.0,2.0,31.0,0.0,0.0,0.989690722,0.6,2.0,5.0,14.5,1.0,0.5,0
